regime,count,percentage,mean_return,std_return,annualized_return,annualized_volatility,sharpe_ratio,min_return,max_return
0,2452,46.964183106684544,0.0006042705318308023,0.005774662083518165,0.15227617402136218,0.091669918670539,1.6611356945634652,-0.02108696950861153,0.021980199729464904
1,2071,39.66673051139629,0.0003920172067678248,0.010702556585195082,0.09878833610549184,0.16989781870213713,0.5814573539563,-0.03658079280558263,0.03203997667702081
2,698,13.369086381919173,-0.0007735338511318332,0.025364423693785325,-0.19493053048522196,0.4026477434533818,-0.4841217507227651,-0.12765219747281742,0.10957196759533848
